,name,place_id,rating,types,user_ratings_total,price_level,vicinity,Latitude,Longitude,Borough,Neighborhood,Neighborhood_Cat,Borough_Cat
108,El Manto,ChIJXWPK1PZfwokRBwnyZdjKCEU,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,"100-15 Astoria Boulevard, East Elmhurst",40.762125,-73.868707,Queens,East Elmhurst,46,3
109,Tacos Sante Fe,ChIJMRikIpdfwokRjR9XxNEb5fM,3.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,"9407 Astoria Boulevard, East Elmhurst",40.76318,-73.8749213,Queens,East Elmhurst,46,3
110,Ven Santa Fe,ChIJMRikIpdfwokRnZ7BfCeVSQk,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",98.0,,"9407 Astoria Boulevard, East Elmhurst",40.76318,-73.8749213,Queens,East Elmhurst,46,3
111,Los Tacos Locos Y Loncheria,ChIJGyvLCr1fwokR6kAno6tdEbg,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,,"3215 Junction Boulevard, East Elmhurst",40.758311,-73.87420399999998,Queens,East Elmhurst,46,3
112,Metro Star Coffee Shop,ChIJ-2w1db1fwokRRf84gF710ak,4.5,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",50.0,1.0,"32-11 Junction Boulevard, New York",40.75828370000001,-73.87421549999998,Queens,East Elmhurst,46,3
113,Los Taquitos Del Tio,ChIJGyvLCr1fwokRVDFwH8qTlUI,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",50.0,1.0,"3215 Junction Boulevard, East Elmhurst",40.7582316,-73.87419190000001,Queens,East Elmhurst,46,3
114,Love Bakery,ChIJD4v7dL1fwokR2liqUxb8W3M,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",11.0,,"32-13 Junction Boulevard, East Elmhurst",40.7582506,-73.87427679999998,Queens,East Elmhurst,46,3
115,Gilda's,ChIJu9KF95dfwokRnqLPOqihFFM,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",159.0,,"91-15 31st Avenue, East Elmhurst",40.76036639999999,-73.87706390000002,Queens,Jackson Heights,85,3
116,Pimpollo,ChIJo-6spb1fwokRDaLkF_cAzJI,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",104.0,,"32-39 Junction Boulevard, East Elmhurst",40.7575911,-73.8739147,Queens,East Elmhurst,46,3
117,Satori Burgers,ChIJueiwAphfwokRJExSS1ZPZR4,4.4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",157.0,,"9109 31st Avenue, East Elmhurst",40.76035039999999,-73.877287,Queens,Jackson Heights,85,3
118,La Nueva Colombia,ChIJvdHEAphfwokRVYkBaEfrwlI,3.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",407.0,2.0,"9107 31st Avenue, East Elmhurst",40.760366,-73.877326,Queens,Jackson Heights,85,3
119,RJR Yummy Kitchen,ChIJmVMgBphfwokR34TkuIKASgE,4.3,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",118.0,1.0,"90-21 31st Avenue, East Elmhurst",40.7602343,-73.87781319999998,Queens,Jackson Heights,85,3
120,Mobile food supplier ( food cart),ChIJAV4c6XpfwokRuQhGmWRh4iE,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"99-11 Ditmars Boulevard, Flushing",40.7703924,-73.8707434,Queens,East Elmhurst,46,3
121,LaGuardia Cafe,ChIJpYkHxJFfwokRoi4v1kiHPEs,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",602.0,1.0,"97-02 23rd Avenue, New York",40.76828690000001,-73.8732292,Queens,East Elmhurst,46,3
122,Pavilion Grille,ChIJaSfIlZJfwokRH7C98QO0TQE,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",45.0,,"104-04 Ditmars Boulevard, East Elmhurst",40.7671571,-73.86716640000002,Queens,East Elmhurst,46,3
123,Crust,ChIJxb1oA41fwokRrcsQkKJ5Wjc,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",10.0,,"Terminal C, LaGuardia Airport Entrance, East Elmhurst",40.77050560000001,-73.8677443,Queens,park-cemetery-etc-Queens,188,3
124,86 Express,ChIJHY9-IZhfwokRO2oj6QskWn8,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,East Elmhurst,40.76797060000001,-73.876334,Queens,Jackson Heights,85,3
125,Imran Haider,ChIJw8H1J2ZhwokRKXrZ9OmJQ08,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"198 Hollis Avenue, St. Albans",40.7066122,-73.7595762,Queens,Hollis,80,3
126,Chef to Go Cuisine,ChIJ58UFdPthwokR9QTe8hbqdRU,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",13.0,,"198-19 Hollis Avenue, St. Albans",40.70652499999999,-73.75898699999998,Queens,Hollis,80,3
127,Chris & Sons Roti Shop and Bakery,ChIJ33_XJGZhwokRWZyzMgyVm4k,4.7,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",238.0,1.0,"198-21 Hollis Avenue, Jamaica",40.7064528,-73.75885,Queens,Hollis,80,3
128,Cheung Hing Kitchen,ChIJzdcvNmZhwokRFP8tw2pEA-Q,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",53.0,2.0,"19914 Hollis Avenue, New York",40.7059179,-73.75804000000002,Queens,Hollis,80,3
129,Seamorhen,ChIJleE37kFhwokR_KpoitNHDMw,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",309.0,1.0,"190-7 109th Road, Jamaica",40.7035454,-73.7662637,Queens,Hollis,80,3
130,SYEN GRILL,ChIJnUrt8lhhwokRR1W_vzKlQ-I,4.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",180.0,,"199-30 Hollis Avenue, Jamaica",40.70590900000001,-73.757503,Queens,Hollis,80,3
131,FAST BITE,ChIJtx2MV7thwokRTSxUJuB-giQ,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"109-11 Farmers Boulevard, Jamaica",40.70371069999999,-73.7665516,Queens,Hollis,80,3
132,Queens Fried Chicken,ChIJrUUzjORhwokR22iBCssUiyM,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",24.0,,"109-11 Farmers Boulevard, Jamaica",40.70371069999999,-73.7665516,Queens,Hollis,80,3
133,Pizza Palace,ChIJZ0ex6EFhwokRVAhXYTph9mw,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"10911 Farmers Boulevard, St. Albans",40.70371069999999,-73.7665516,Queens,Hollis,80,3
134,Special Pizza 3,ChIJZ0ex6EFhwokR_ZJvVzSFy5I,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"10911 Farmers Boulevard, Jamaica",40.70371069999999,-73.7665516,Queens,Hollis,80,3
135,Tastee Jerk,ChIJSwruRGZhwokRnuKhaoDICY8,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",86.0,1.0,"20003 Hollis Avenue, New York",40.70638889999999,-73.7575,Queens,Hollis,80,3
136,Y & H Deli & Grocery Corporation,ChIJt3CNgkFhwokRvmAPboBkRxM,4.1,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",36.0,,"11052 Farmers Boulevard, St. Albans",40.7020354,-73.7659906,Queens,St. Albans,153,3
137,B&R Spice,ChIJz7iff0FhwokRleQMhSoJ6kE,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",95.0,2.0,"11106 Farmers Boulevard, New York",40.7016903,-73.7656186,Queens,St. Albans,153,3
138,Kim Po,ChIJZS3AeEVhwokRZzeAE0NStx4,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",79.0,1.0,"11006 Farmers Boulevard, St. Albans",40.7029399,-73.76698809999998,Queens,St. Albans,153,3
139,Bobby’s Jamaican Restaurant,ChIJzS3X9o9hwokRnMjjiKUOhl0,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"111-06 Farmers Boulevard, Queens",40.70165829999999,-73.7656603,Queens,St. Albans,153,3
140,Farmers Pizza,ChIJd2vAkEFhwokR53f5q2Eksrs,4.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",321.0,,"111-36 Farmers Boulevard, St. Albans",40.70111259999999,-73.7649735,Queens,St. Albans,153,3
141,Oriental Star Kitchen,ChIJP-kovENhwokRkxNixY9OgFs,3.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",78.0,1.0,"11217 Farmers Boulevard, New York",40.7004564,-73.76367040000002,Queens,St. Albans,153,3
142,Kriss,ChIJG5RpwkNhwokR75FPURAyoOM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",202.0,2.0,"112-04 Farmers Boulevard, Queens",40.7005354,-73.76442229999998,Queens,St. Albans,153,3
143,Xin Xing Chinese Restaurant,ChIJ9zZsx2xhwokRnrZPttpWxNI,3.8,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",38.0,,"188-13 Jamaica Avenue, Hollis",40.711256,-73.77053509999998,Queens,Jamaica,86,3
144,Markie B's,ChIJuZqV3WxhwokRjifCtGbIwk4,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",19.0,,"189-09 Jamaica Avenue, Jamaica",40.711894,-73.769938,Queens,Jamaica,86,3
145,Karis Deli & Grocery,ChIJuR6nr_JhwokRYbowtqUDEzk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"184-35 Jamaica Avenue, Jamaica",40.70963070000001,-73.77484759999999,Queens,Jamaica,86,3
146,Privilege,ChIJ23jK_7RhwokRaWf6yIxbWVY,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",17.0,,"184-35 Jamaica Avenue, Jamaica",40.70963070000001,-73.77484759999999,Queens,Jamaica,86,3
147,Macumba,ChIJ24zTZxRhwokReaaKMGiwUN4,3.4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",28.0,2.0,"184-33 Jamaica Avenue, Queens",40.70963370000001,-73.7748562,Queens,Jamaica,86,3
148,Girasoles Mexican Cuisine,ChIJTY1pPhRhwokR_TYFAlbM4iQ,4.5,"['meal_delivery', 'grocery_or_supermarket', 'meal_takeaway', 'home_goods_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",86.0,1.0,"184-01 Jamaica Avenue, Hollis",40.7093163,-73.7760428,Queens,Jamaica,86,3
149,Ho Wah China Wok INC.,ChIJZ3c0D25hwokRwYyIzJlFwZQ,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",52.0,1.0,"19519 Jamaica Avenue, Jamaica",40.7134235,-73.7652968,Queens,Hollis,80,3
150,New Apple,ChIJvz7wYxJhwokR9uUvhklKpwk,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"18714 Hillside Avenue, Jamaica",40.71461099999999,-73.77466120000003,Queens,Jamaica,86,3
151,No 1 Halal Kitchen,ChIJz2GHZBJhwokRWvaLabBPovw,3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",115.0,1.0,"18714 New York 25, Hollis",40.71466940000001,-73.77465889999998,Queens,Jamaica,86,3
152,Ncloud69 Lounge & Restaurant,ChIJ2VzWPDlhwokR4bIjmqaEQKU,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"197-15 Jamaica Avenue, Jamaica",40.7135899,-73.7622714,Queens,Hollis,80,3
153,Ncloud Restaurant & lounge,ChIJ7eg7lfxhwokRu-gGOvuonMo,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,,"197-15 Jamaica Avenue, Jamaica",40.7135899,-73.7622714,Queens,Hollis,80,3
154,No Limit Lounge NYC,ChIJByyY1W9hwokRwZApW9TicbE,4.3,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,"197-15 Jamaica Avenue, Queens",40.71357620000001,-73.76225600000002,Queens,Hollis,80,3
155,A-C Market Grocery and flowers and Sándwich and tacos food Mexica,ChIJt0JBm5hhwokRxhzSWYWidhw,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"91-32 197th Street, Queens",40.71368869999999,-73.76288570000001,Queens,Hollis,80,3
156,El Palo,ChIJkQ2LKW5hwokRw6BqzNsOXG0,3.6,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,,"19625 Jamaica Avenue, Jamaica",40.7135338,-73.76292579999998,Queens,Hollis,80,3
157,Safari,ChIJnUMhKW5hwokRBrEl56i3_fQ,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",25.0,,Hollis,40.71351989999999,-73.7630272,Queens,Hollis,80,3
158,Elena's,ChIJYU6PjnlhwokRgpk3RQB7koQ,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",687.0,2.0,"8948 Francis Lewis Boulevard, Queens Village",40.71833549999999,-73.7577031,Queens,Hollis,80,3
159,Jamaican Best,ChIJeTwEc3dhwokRLJKP-8lMb_0,4.0,"['meal_takeaway', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",72.0,,"204-08 Hillside Avenue, Queens",40.7202027,-73.76062809999998,Queens,Jamaica Estates-Holliswood,87,3
160,Nanas Bistro and Catering,ChIJrcuHXHthwokRjOJSAsrEjPM,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,,"205-20 Jamaica Avenue, Hollis",40.7134884,-73.75441239999998,Queens,Hollis,80,3
161,Rosner Kosher Meat,ChIJ_UJGbvREwokRqGuJs_XTKQw,4.5,"['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",8.0,,"719 Avenue U, Brooklyn",40.598177,-73.96344100000002,Brooklyn,Homecrest,81,1
162,Baku Nights,ChIJbef-1FFFwokR6E6obZmAPdM,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",76.0,,"712 Avenue U, Brooklyn",40.5978234,-73.9636036,Brooklyn,Homecrest,81,1
163,Fuji Hana,ChIJEZ8gkvZEwokR5BEV2lI54lo,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",147.0,2.0,"512 Avenue U, Brooklyn",40.5975937,-73.96642840000001,Brooklyn,Homecrest,81,1
164,"Lavi Glatt, Inc.",ChIJh-BVe_REwokR4ip2LNkhAcw,4.0,"['supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",78.0,2.0,"805 Avenue U, Brooklyn",40.5983223,-73.9627849,Brooklyn,Homecrest,81,1
165,Guerreros Restaurant,ChIJl2vyfPREwokRAxi01oS3e28,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",53.0,,"809 Avenue U, Brooklyn",40.5983294,-73.9627186,Brooklyn,Homecrest,81,1
166,Stolovaya,ChIJx5s6ffREwokR8G9lwAwpdTs,4.5,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",743.0,1.0,"813 Avenue U, Brooklyn",40.5983123,-73.96257740000001,Brooklyn,Homecrest,81,1
167,Authentic Soviet Cuisine Cmo Lovar,ChIJk-0wffREwokROQiWsvjUqbI,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,Brooklyn,40.5982759,-73.96255730000001,Brooklyn,Homecrest,81,1
168,Taam Mevorach,ChIJG-SaffREwokRy2Hrpp1q4jA,4.1,"['meal_delivery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",140.0,2.0,"815 Avenue U, Brooklyn",40.5982917,-73.96248059999998,Brooklyn,Homecrest,81,1
169,Holy Schnitzel,ChIJuyRrh_REwokR1G5CwHclTEo,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",481.0,2.0,"819 Avenue U, Brooklyn",40.59835109999999,-73.9624309,Brooklyn,Homecrest,81,1
170,Bistro 613 Steak House,ChIJ5anvifREwokRlaCa4Rvphw4,3.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",142.0,,"816 Avenue U, Brooklyn",40.5980459,-73.9623458,Brooklyn,Homecrest,81,1
171,Arzu palace,ChIJFwqEYvNEwokRzDaknimuXLQ,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",156.0,,"2390 Coney Island Avenue, Brooklyn",40.5987304,-73.96154190000001,Brooklyn,Homecrest,81,1
172,Sweetspot Cafe,ChIJ4ydiY_NEwokRuSMDyZZ9A0c,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",320.0,,"2376 Coney Island Avenue, Brooklyn",40.5990389,-73.9614806,Brooklyn,Homecrest,81,1
173,Toast Beef,ChIJaewXrKRFwokRUZJ4sJDLZ44,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,,"2107 East 9th Street, Brooklyn",40.59800120000001,-73.9618588,Brooklyn,Homecrest,81,1
174,Nirvana,ChIJdbqzbPNEwokRFqRqynsBnMI,3.4,"['night_club', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,,"2340 Coney Island Avenue, Brooklyn",40.59990870000001,-73.96156090000002,Brooklyn,Homecrest,81,1
175,Cafe Gossip,ChIJ1xPJDEJFwokR0in5o53aLms,5.0,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",4.0,,"2338 Coney Island Avenue, Brooklyn",40.5999618,-73.96157219999998,Brooklyn,Homecrest,81,1
176,Gurman,ChIJM51onPREwokRgCZpCckQHGs,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",161.0,2.0,"2402 Coney Island Avenue, Brooklyn",40.5984738,-73.96144670000002,Brooklyn,Homecrest,81,1
177,Prince Pizza,ChIJC7cSoPREwokRSnWO_1zMUJY,4.3,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",116.0,2.0,"1101 Avenue U, Brooklyn",40.598546,-73.96093300000003,Brooklyn,Homecrest,81,1
178,Sizzling Wok,ChIJwbMjlvREwokRKG5kMmwMXEA,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",107.0,,"2421 Coney Island Avenue, Brooklyn",40.5978757,-73.96090600000002,Brooklyn,Homecrest,81,1
179,Mirage Diner,ChIJu_RN0-1EwokRi6UpeOHv6zw,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",1042.0,2.0,"717 Kings Highway, Brooklyn",40.6065909,-73.9650468,Brooklyn,Homecrest,81,1
180,Cafe Renaissance,ChIJa131y-1EwokRoqYAP5ddMOM,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",567.0,2.0,"802 Kings Highway, Brooklyn",40.6063889,-73.96444439999998,Brooklyn,Homecrest,81,1
181,Kosher Hut of Brooklyn,ChIJk8uF1e1EwokRZ6MDVMmqdAg,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",70.0,1.0,"709 Kings Highway, Brooklyn",40.60641890000001,-73.965305,Brooklyn,Homecrest,81,1
182,Hummus Points One,ChIJRdOGSuxEwokRsxrqoVv2opA,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"822 Kings Highway, Brooklyn",40.6063271,-73.9642235,Brooklyn,Homecrest,81,1
183,Mabat,ChIJm-nnfu5EwokRDBKxM2iJXJs,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",314.0,2.0,"1809 East 7th Street, Brooklyn",40.6064583,-73.96559010000001,Brooklyn,Homecrest,81,1
184,Bravo Kosher Pizza,ChIJSZdBb8dFwokRwJA7LVrSUnk,4.5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",182.0,,"902 Kings Highway, Brooklyn",40.60651619999999,-73.96351179999998,Brooklyn,Homecrest,81,1
185,Davry Kosher Sports Bar,ChIJxQsc0e1EwokRdVVvGbLRcDk,4.3,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",439.0,2.0,"722 Kings Highway, Brooklyn",40.60617399999999,-73.96488599999998,Brooklyn,Homecrest,81,1
186,Jack Glatt Kosher,ChIJIZe1WexEwokR_3Q5iaAriIU,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"936 Kings Highway, Brooklyn",40.6068953,-73.96261969999998,Brooklyn,Homecrest,81,1
187,Rondel,ChIJv71th-xEwokRCKsiGCT_VFg,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",205.0,2.0,"2006 Coney Island Avenue, Brooklyn",40.6083436,-73.9623027,Brooklyn,Homecrest,81,1
188,Sushi Tokyo,ChIJ3TKScO5EwokRvl2VGzU-GP8,4.1,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",772.0,2.0,"627 Kings Highway, Brooklyn",40.60620079999999,-73.96580949999998,Brooklyn,Homecrest,81,1
189,Village Cafe,ChIJna0sf-tEwokRYnVW5JRHDnc,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",324.0,2.0,"1968 Coney Island Avenue, Brooklyn",40.6090366,-73.9625157,Brooklyn,Homecrest,81,1
190,Village,ChIJL5c4gutEwokRJlI68ahjBdc,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",31.0,2.0,"1964 Coney Island Avenue, Brooklyn",40.60926079999999,-73.9625181,Brooklyn,Homecrest,81,1
191,Fashion Kitchen,ChIJrycXh01FwokRfOcsrIqJb5U,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,,"1103 Kings Highway, Brooklyn",40.6076803,-73.96162919999998,Brooklyn,Homecrest,81,1
192,Myst Lounge,ChIJtRFs_uxEwokRu_Al3ti2inE,3.7,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",164.0,2.0,"2086 Coney Island Avenue, Brooklyn",40.606317,-73.962131,Brooklyn,Homecrest,81,1
193,Edo,ChIJJaj_4uxEwokRNO-qxGTKjz0,4.3,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",164.0,2.0,"2087 Coney Island Avenue, Brooklyn",40.606282,-73.961524,Brooklyn,Homecrest,81,1
194,MishMash Gourmet,ChIJk50ikuxEwokRyySuoR8ryuI,4.1,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",107.0,2.0,"1103 Kings Highway, Brooklyn",40.607653000000006,-73.96163100000003,Brooklyn,Homecrest,81,1
195,Luna Kings Pizzeria,ChIJC3y1luxEwokRDJ0rMeKwemM,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",108.0,1.0,"1115 Kings Hwy, Brooklyn, NY 11229, Brooklyn",40.60774000000001,-73.961298,Brooklyn,Homecrest,81,1
196,Turquoise,ChIJJQmP9KZhwokRJwpI18fBf78,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",185.0,2.0,"189-23 Union Turnpike, Fresh Meadows",40.7298266,-73.77969519999998,Queens,Fresh Meadows-Utopia,66,3
197,Mikhael la Tortia grill house,ChIJ7cTMRmdhwokRXQIhkmp2TQI,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,,"190-11 Union Turnpike, Fresh Meadows",40.730073,-73.77899570000002,Queens,Fresh Meadows-Utopia,66,3
198,Lucky Fresh Tortillas,ChIJp0izW6ZhwokRoDIk7jvfgw0,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",77.0,,"188-21 Union Turnpike, New York",40.7295492,-73.78055140000002,Queens,Fresh Meadows-Utopia,66,3
199,Kin’d,ChIJyZA2o6ZhwokRwdrnwxjFykE,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",446.0,2.0,"192-03 Union Turnpike, Fresh Meadows",40.7302297,-73.77841389999998,Queens,Fresh Meadows-Utopia,66,3
200,Romeo's,ChIJZW00sWlhwokRcOJlFmnKVIs,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",28.0,,"188-08 Union Turnpike, Flushing",40.7291628,-73.7807327,Queens,Jamaica Estates-Holliswood,87,3
201,Romeos Pizza,ChIJc--vNtZhwokR38ESwEugYK0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,,"188-08 Union Turnpike, Queens",40.7291146,-73.7807163,Queens,Jamaica Estates-Holliswood,87,3
202,Turnpike Cafe,ChIJGfklSqZhwokRtZd0MOZD0Qw,4.3,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",165.0,2.0,"187-20 Union Turnpike, Fresh Meadows",40.7289944,-73.7813688,Queens,Jamaica Estates-Holliswood,87,3
203,Sizzle Falafel Bar,ChIJreggLaZhwokRq11Gsc1FQD4,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",147.0,2.0,"Fresh Meadows, 15 Union Turnpike #186, Flushing",40.729032,-73.78230500000002,Queens,Fresh Meadows-Utopia,66,3
204,Peking House,ChIJYzwFeahhwokRTBZd3vJT0cM,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",212.0,2.0,"18523 Union Turnpike, Flushing",40.7287584,-73.783233,Queens,Fresh Meadows-Utopia,66,3
205,Dave's Chinese Kitchen,ChIJDbiTWaZhwokRpR21_eOP-mE,3.9,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",81.0,1.0,"185-24 Union Turnpike, New York",40.7284543,-73.78276439999998,Queens,Jamaica Estates-Holliswood,87,3
206,Meo Japanese Hibachi,ChIJYVi_eqhhwokReUi8x8WLsZ0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",508.0,3.0,"185-01 Union Turnpike, Fresh Meadows",40.728557,-73.783749,Queens,Fresh Meadows-Utopia,66,3
